y,x0,x1,x2,x3,x4,x5,x6
0.6,A4,A2,102.0,150.0,12,A1,A1
5.5,A1,A1,90.0,100.0,4,A2,A1
0.799,A4,A1,104.0,150.0,5,A2,A2
2.999,A1,A1,136.0,150.0,5,,A1
0.45,A5,A1,0.0,150.0,0,A2,A0
1.2,A1,A1,54.0,150.0,4,A2,A1
0.98,A3,A1,54.0,90.0,11,A2,A1
1.5,A3,A1,75.0,150.0,6,A2,A1
3.9,A1,A2,224.0,150.0,9,,A1
0.69,A3,A1,40.0,150.0,4,A2,A1
13.0,A4,A1,102.0,150.0,10,A1,A1
0.12,A3,A1,0.0,150.0,0,A2,A0
5.5,A0,A1,0.0,150.0,12,A1,A1
0.65,A3,A1,50.0,150.0,0,,A0
1.5,A5,A1,101.0,150.0,9,,A1
0.6,A1,A2,0.0,150.0,6,A2,A0
2.39,A3,A0,0.0,150.0,10,A2,A0
2.9,A3,A1,67.0,125.0,8,A2,A1
3.5,A1,A2,278.0,150.0,0,A0,A1
8.5,A4,A2,200.0,60.0,3,,A1
3.3,A5,A1,75.0,150.0,8,,A1
1.0,A1,A0,118.0,150.0,0,A2,A0
1.799,A4,A2,91.0,150.0,2,,A1
1.2,A0,A0,0.0,50.0,0,A0,A0
4.499,A0,A1,105.0,150.0,12,A1,A0
0.55,A5,,125.0,150.0,8,A2,A2
1.65,A3,A1,23.0,60.0,2,A0,A0
0.55,A3,A1,,125.0,1,A2,A1
0.1,A0,A0,0.0,125.0,0,A0,A0
9.5,A5,A1,140.0,150.0,3,A1,A1
7.8,A6,A1,160.0,150.0,10,A1,A1
0.17,A3,A1,50.0,150.0,7,A2,A2
12.0,A7,A1,170.0,125.0,6,A2,A1
1.25,A1,A2,129.0,150.0,5,A1,A2
1.95,A1,A1,125.0,150.0,5,A2,A1
0.8,A5,A1,90.0,150.0,3,A2,A2
11.5,A7,A1,160.0,125.0,7,A2,A1
36.0,A2,A2,408.0,125.0,4,A2,A1
25.0,A5,A2,204.0,125.0,1,A1,A1
3.395,A5,A1,109.0,150.0,8,,A1
0.899,A3,A1,0.0,150.0,11,,A1
4.65,A3,A1,86.0,150.0,2,A2,A1
25.9,A1,A1,,100.0,6,,A1
1.99,A3,A1,75.0,150.0,12,A2,A0
16.999,A1,A2,192.0,150.0,6,A2,A1
2.65,A3,A1,120.0,150.0,12,A2,A1
2.499,A3,A1,50.0,150.0,10,A2,A1
0.0,A5,A1,101.0,150.0,4,A1,A2
1.4,A5,A1,101.0,150.0,12,A2,A1
2.499,A1,A2,82.0,80.0,9,A2,A1
0.25,A1,A1,100.0,150.0,12,A2,A2
18.5,A1,A2,235.0,125.0,5,,A1
2.65,A4,A0,101.0,150.0,5,,A1
0.65,A1,A1,136.0,150.0,4,A2,A1
14.48,A1,A2,177.0,150.0,1,A1,A1
3.4,A4,A1,84.0,150.0,12,A1,A1
26.9,A5,A2,239.0,125.0,12,A1,A1
4.2,A2,A1,147.0,125.0,4,A2,A1
1.2,A0,A1,75.0,150.0,6,A2,A0
5.5,A7,A2,170.0,150.0,5,A2,A1
1.29,A5,A1,116.0,150.0,9,A2,A1
3.6,A4,A1,131.0,150.0,6,A1,A2
0.7,A1,A1,140.0,150.0,8,A2,A2
1.199,A5,A1,122.0,150.0,5,A2,A1
2.4,A0,A1,105.0,150.0,11,,A1
15.999,A3,A2,179.0,30.0,9,A2,A1
6.9,A1,A1,140.0,150.0,4,A1,A1
2.3,A7,A1,163.0,150.0,5,,A1
0.499,A3,A1,50.0,125.0,2,A2,A1
0.799,A4,A1,,150.0,1,A2,A1
0.8,A0,A1,115.0,150.0,7,A1,A0
2.6,A7,A1,90.0,150.0,11,A1,A0
1.15,A1,A2,75.0,90.0,12,,A1
6.5,A2,A2,,70.0,12,A2,A1
2.9,A0,A1,116.0,150.0,1,A1,A1
0.3,A1,A1,107.0,150.0,3,A2,A0
0.9,A5,A0,0.0,150.0,8,A2,A1
10.599,A5,A2,,150.0,1,A1,A1
6.999,A4,A1,95.0,150.0,12,A2,A1
3.9,A1,A1,75.0,150.0,8,A0,A2
4.8,A2,A2,143.0,150.0,4,A2,A0
17.49,A2,A2,179.0,150.0,6,A2,A1
3.1,A1,A1,135.0,150.0,9,A1,A1
2.2,A4,A1,75.0,150.0,6,A1,A0
4.75,A0,A1,150.0,150.0,0,A1,A0
0.95,A5,A1,166.0,150.0,4,A2,A1
17.95,A2,A1,184.0,40.0,5,A2,A1
3.3,A1,A1,0.0,150.0,8,A2,A1
22.95,A5,A2,,50.0,9,,A1
0.0,A4,A0,0.0,150.0,0,,A0
1.399,A6,A1,116.0,150.0,8,A2,A1
2.9,A1,A2,170.0,150.0,11,A1,A1
0.999,A1,A1,102.0,150.0,6,A1,A1
5.5,A5,A2,131.0,150.0,10,A1,A1
9.5,A1,A1,140.0,70.0,10,A2,A1
4.35,A0,A1,120.0,150.0,6,A0,A0
0.0,A3,A1,,150.0,2,A2,A0
3.4,A0,A1,0.0,5.0,6,A2,A2
5.4,A5,A1,101.0,125.0,2,A2,A1
1.444,A1,A1,0.0,5.0,0,A1,A2
3.4,A5,,105.0,150.0,12,,A1
0.0,A8,A1,,150.0,4,A2,A1
3.4,A6,A2,224.0,150.0,2,,A1
0.95,A3,A1,0.0,150.0,11,A2,A0
0.87,A1,A1,75.0,150.0,3,,A1
2.45,A1,A1,150.0,150.0,8,A2,A0
2.9,A1,A1,193.0,150.0,7,,A1
1.2,A3,A1,,150.0,0,,A0
2.59,A3,A1,64.0,125.0,6,A2,A1
0.28,A3,A1,0.0,150.0,11,,A0
0.444,A2,A1,75.0,150.0,5,A2,A1
19.975,A1,A1,125.0,20.0,3,A2,A1
4.0,A1,A1,115.0,150.0,3,A2,A0
0.35,A1,A1,,150.0,0,,A2
0.4,A0,A0,0.0,125.0,0,A0,A0
14.999,A1,A1,231.0,150.0,11,A1,A1
3.8,A1,,150.0,150.0,9,A1,A1
6.3,A5,A2,179.0,150.0,5,A1,A0
2.199,A1,A2,150.0,150.0,7,,A1
19.999,A1,A2,170.0,40.0,8,A1,A1
0.45,A1,A1,,150.0,2,,A1
9.2,A5,,140.0,150.0,8,A1,A0
6.999,A1,A1,218.0,150.0,6,,A1
8.95,A1,A2,184.0,150.0,10,,A1
2.5,A1,A1,75.0,150.0,4,,A1
0.5,A3,A1,50.0,150.0,6,,A2
2.2,A7,A1,0.0,80.0,3,A2,A0
1.5,A1,A1,0.0,150.0,10,A1,A2
0.5,A5,A1,90.0,150.0,4,A2,A1
11.7,A2,A1,163.0,150.0,5,,A1
0.33,A3,A1,88.0,150.0,4,,A1
1.252,A3,A1,45.0,125.0,0,A0,A1
1.5,A1,A1,0.0,125.0,3,A2,A0
7.7,A2,A2,163.0,150.0,4,A2,A1
0.7,A1,A1,55.0,150.0,5,A2,A1
0.4,A3,A1,88.0,150.0,0,A0,A1
12.9,A6,A2,218.0,150.0,12,A1,A1
0.299,A0,A1,130.0,150.0,3,A2,A0
4.65,A5,A1,90.0,150.0,7,A1,A1
0.75,A0,A1,60.0,150.0,0,A2,A1
3.7,A1,A1,95.0,70.0,8,A2,A2
7.0,A2,A1,90.0,150.0,1,A2,A1
0.1,A1,A1,75.0,150.0,4,,A2
8.35,A1,A1,105.0,150.0,11,A1,A1
2.95,A6,A2,,150.0,7,A2,A0
8.5,A4,A1,131.0,150.0,9,A1,A2
9.95,A4,A1,70.0,150.0,2,A1,A1
2.8,A5,A1,116.0,50.0,5,,A1
0.55,A0,A1,0.0,150.0,9,A2,A0
10.0,A1,A1,177.0,150.0,3,A1,A1
0.899,A1,A1,175.0,150.0,7,A2,A0
11.5,A1,A2,208.0,125.0,6,A2,A1
8.0,A1,A1,140.0,150.0,12,A1,A1
4.8,A1,A2,105.0,150.0,1,A1,A1
0.0,A1,A2,0.0,150.0,7,A2,A1
0.6,A3,A1,0.0,80.0,8,A2,A2
6.19,A0,A1,,150.0,4,A0,A0
14.9,A7,A1,160.0,50.0,3,A2,A1
8.5,A6,A2,163.0,150.0,9,A1,A1
2.8,A5,A1,90.0,150.0,4,A0,A1
0.5,A0,A1,115.0,150.0,6,A0,A2
16.95,A1,A2,150.0,60.0,3,,A1
0.45,A7,A1,109.0,150.0,0,,A0
1.35,A5,A1,75.0,150.0,5,,A1
1.1,A4,A1,63.0,150.0,1,,A1
0.999,A3,A2,60.0,125.0,12,A2,A0
0.2,A0,A1,0.0,150.0,4,A2,A2
4.3,A3,A1,106.0,150.0,3,A2,A1
19.0,A1,A1,428.0,125.0,3,A2,A1
4.89,A3,A1,64.0,80.0,11,,A1
17.9,A2,A2,245.0,125.0,11,A2,A1
0.5,A5,A2,125.0,150.0,4,A2,A1
23.68,A5,A2,179.0,80.0,1,,A1
4.3,A1,A1,150.0,150.0,7,,A1
7.9,A2,A1,118.0,150.0,3,A2,A1
8.75,A5,A2,163.0,150.0,4,,A1
5.8,A1,A2,286.0,150.0,5,A2,A1
0.7,A1,A1,0.0,150.0,5,A2,A0
4.2,A3,A1,77.0,125.0,9,A2,A1
3.5,A4,A1,102.0,150.0,2,A1,A1
5.555,A4,A1,88.0,125.0,9,A1,A1
0.5,A1,A1,60.0,150.0,7,A2,A1
25.0,A6,A2,170.0,60.0,2,A2,A1
0.0,A3,A1,80.0,100.0,0,A2,A0
1.35,A1,A2,115.0,100.0,12,A2,A0
1.29,A3,A1,60.0,150.0,6,A2,A1
4.5,A2,A0,0.0,150.0,0,A0,A0
0.3,A3,A1,0.0,5.0,0,A1,A0
5.35,A1,A1,150.0,150.0,5,A1,A1
1.85,A1,A1,150.0,150.0,7,A2,A1
0.05,A0,A1,60.0,150.0,0,,A2
6.9,A2,A1,170.0,150.0,6,,A1
1.0,A3,A1,0.0,150.0,10,,A0
4.85,A5,A2,131.0,150.0,11,,A1
1.9,A2,A1,125.0,150.0,2,A2,A0
4.6,A0,A1,140.0,100.0,8,A2,A1
0.0,A4,A1,69.0,5.0,5,A1,A0
0.0,A0,A0,0.0,5.0,0,A0,A0
1.2,A5,A1,140.0,150.0,10,A1,A1
1.8,A4,A1,116.0,150.0,11,A1,A1
4.0,A3,,65.0,80.0,4,A0,A0
7.5,A3,A1,75.0,80.0,4,A1,A1
5.4,A5,A1,0.0,150.0,2,,A1
6.2,A2,A1,170.0,150.0,9,A2,A1
2.15,A1,A1,109.0,150.0,1,A2,A1
0.3,A3,A1,45.0,150.0,12,A0,A0
3.995,A4,A1,174.0,150.0,3,A1,A2
5.8,A1,A2,235.0,150.0,3,,A1
1.5,A0,A1,34.0,50.0,0,A2,A0
1.699,A3,A1,68.0,150.0,5,,A1
17.9,A2,A1,265.0,70.0,6,A2,A1
9.999,A2,A1,120.0,70.0,5,A2,A1
2.5,A5,A2,130.0,150.0,11,A1,A2
0.699,A1,A1,,150.0,0,,A1
8.95,A5,A1,110.0,150.0,3,A1,A1
6.35,A3,A2,71.0,40.0,2,A2,A1
1.25,A5,A1,95.0,150.0,9,A1,A1
0.5,A1,A1,100.0,150.0,4,,A2
2.799,A1,A1,170.0,150.0,1,,A1
1.8,A1,A1,,150.0,10,A2,A1
4.8,A1,A1,116.0,125.0,12,,A1
1.6,A3,A1,,125.0,10,A2,A1
15.899,A5,A1,140.0,50.0,4,A1,A1
16.999,A1,A2,160.0,90.0,1,,A1
8.5,A6,A1,152.0,150.0,11,,A1
3.5,A0,A1,166.0,150.0,3,A0,A1
0.7,A1,A1,90.0,150.0,8,A2,A1
1.65,A1,A1,140.0,150.0,8,A1,A0
12.48,A5,A2,143.0,150.0,6,A1,A1
13.499,A1,A1,122.0,60.0,12,A2,A0
0.0,A0,A0,0.0,5.0,0,A2,A0
13.5,A6,A1,150.0,60.0,2,A1,A1
14.5,A2,A1,163.0,125.0,6,,A1
2.5,A5,A2,125.0,150.0,6,A1,A2
3.499,A1,A1,105.0,150.0,2,A2,A0
0.0,A0,A0,0.0,5.0,6,,A0
3.2,A1,A0,204.0,150.0,5,A2,A1
3.99,A6,A1,103.0,150.0,6,A1,A0
5.499,A6,A2,140.0,150.0,9,A1,A1
3.35,A1,A1,75.0,150.0,6,A2,A1
0.8,A1,A1,105.0,150.0,2,A2,A1
4.2,A6,A1,136.0,80.0,7,,A1
1.499,A3,A1,0.0,150.0,9,,A1
22.29,A7,A1,211.0,70.0,10,A2,A1
6.8,A3,A1,80.0,50.0,10,A2,A1
0.3,A3,A1,45.0,150.0,0,A2,A1
8.9,A5,A2,105.0,150.0,1,A1,A1
0.45,A0,A1,90.0,150.0,5,A2,A1
2.7,A7,A1,116.0,125.0,12,A2,A1
0.8,A3,A1,65.0,150.0,10,A2,A1
5.699,A2,A1,136.0,125.0,9,A2,A1
2.2,A7,A1,95.0,150.0,1,A2,A1
2.1,A1,A1,170.0,150.0,11,A2,A0
2.59,A1,A1,,150.0,6,A1,A2
1.0,A1,A1,100.0,150.0,8,A2,A1
15.5,A2,A2,82.0,70.0,12,A2,A1
13.0,A1,A1,122.0,60.0,9,A0,A1
13.5,A1,A1,140.0,70.0,1,A2,A1
4.2,A5,A1,102.0,150.0,5,A2,A0
20.95,A1,A2,241.0,80.0,4,A1,A1
9.999,A1,A2,286.0,150.0,4,A2,A1
0.3,A2,,0.0,150.0,11,A2,A2
7.5,A3,A1,69.0,30.0,2,A2,A1
4.5,A5,A1,155.0,150.0,7,A1,A1
4.95,A1,A1,100.0,100.0,6,A2,A2
21.0,A6,A2,150.0,90.0,10,A0,A1
1.25,A1,A1,0.0,150.0,6,A2,A1
3.5,A0,A1,,150.0,0,,A0
9.25,A1,A2,125.0,125.0,1,,A1
2.499,A4,A1,128.0,150.0,3,,A1
4.8,A4,A1,99.0,150.0,3,,A1
1.2,A1,A1,110.0,150.0,4,A1,A1
1.25,A1,A1,102.0,150.0,12,A2,A1
1.09,A5,A2,150.0,150.0,9,A1,A1
26.499,A5,A2,450.0,150.0,8,A2,A1
1.8,A3,A1,0.0,150.0,4,,A1
6.4,A2,A1,179.0,150.0,11,A2,A1
10.75,A5,A1,122.0,125.0,2,,A1
1.15,A0,A2,,150.0,0,A0,A0
8.0,A6,A1,105.0,70.0,7,A0,A1
2.3,A3,A1,75.0,80.0,7,,A1
2.2,A0,A1,80.0,150.0,11,A2,A0
3.99,A1,A2,,150.0,10,A3,A1
0.4,A0,A1,0.0,150.0,0,,A1
1.2,A0,A1,90.0,150.0,0,A0,A0
12.5,A5,A1,143.0,150.0,2,A1,A1
32.9,A6,A2,150.0,70.0,6,,A1
0.75,A3,,60.0,125.0,3,A2,A1
0.99,A0,A1,90.0,150.0,1,A0,A1
1.7,A2,A1,75.0,150.0,7,A2,A1
0.3,A4,A1,107.0,150.0,12,A2,A2
1.35,A1,A1,82.0,150.0,7,A2,A1
3.6,A5,A1,192.0,150.0,7,A2,A1
1.9,A2,A1,88.0,150.0,1,A2,A0
26.6,A6,A1,140.0,20.0,1,,A1
3.95,A5,A2,179.0,150.0,5,A1,A0
1.1,A1,A1,116.0,150.0,12,A2,A1
0.175,A0,A1,44.0,150.0,3,A2,A0
1.15,A3,A1,75.0,150.0,11,A2,A1
27.6,A7,A1,300.0,100.0,7,,A1
0.799,A3,A1,54.0,5.0,12,A2,A1
0.6,A1,A1,75.0,150.0,4,A2,A1
3.0,A1,A1,150.0,150.0,5,A1,A1
7.4,A5,A1,,150.0,1,A1,A1
2.95,A3,A0,54.0,150.0,3,,A1
1.45,A3,A1,65.0,125.0,6,A2,A1
1.45,A1,A1,0.0,150.0,8,,A0
1.899,A4,A1,75.0,125.0,3,,A2
7.5,A4,A2,140.0,125.0,8,A1,A2
0.85,A3,A1,50.0,150.0,8,A2,A1
18.9,A0,A2,122.0,20.0,6,A2,A1
4.6,A1,A1,102.0,150.0,10,A2,A1
0.85,A3,A1,57.0,150.0,12,,A1
1.8,A5,,,150.0,0,,A0
4.7,A1,A1,105.0,150.0,3,,A1
10.999,A7,A2,258.0,150.0,10,A2,A2
1.9,A1,A1,75.0,150.0,8,A2,A2
0.25,A3,A1,0.0,150.0,7,A2,A1
3.5,A1,A1,166.0,150.0,5,A0,A0
2.499,A1,A1,136.0,150.0,6,,A1
5.2,A1,A1,102.0,150.0,3,A2,A1
8.645,A3,A1,,20.0,8,A2,A1
8.999,A5,A1,143.0,150.0,10,,A1
1.77,A3,A1,60.0,150.0,5,A2,A2
3.6,A1,A0,0.0,150.0,11,,A1
5.9,A7,A2,249.0,150.0,7,A2,A0
5.5,A4,A2,131.0,100.0,8,,A1
1.4,A5,A1,,150.0,11,A0,A0
2.4,A1,A1,0.0,150.0,8,A1,A0
0.15,A0,A0,0.0,150.0,0,,A0
1.3,A1,A1,0.0,40.0,1,A2,A0
3.0,A5,A1,101.0,125.0,0,A2,A1
29.8,A1,A2,408.0,125.0,11,A2,A1
27.9,A1,A2,,100.0,1,A2,A1
0.95,A8,A1,75.0,150.0,10,,A0
0.55,A1,A1,116.0,125.0,1,A2,A2
5.3,A2,A2,71.0,80.0,3,A2,A1
5.0,A0,A2,163.0,100.0,10,,A1
1.0,A1,A1,170.0,150.0,6,A2,A2
6.2,A1,A1,140.0,150.0,3,A1,A1
1.75,A3,A1,75.0,125.0,6,,A2
3.85,A1,A1,0.0,80.0,6,A1,A0
2.3,A5,A2,136.0,150.0,12,,A0
2.0,A1,A1,120.0,150.0,10,A2,A0
0.3,A0,A1,115.0,150.0,5,A2,A2
3.0,A5,A1,200.0,150.0,10,A2,A1
0.95,A5,A1,75.0,150.0,4,,A1
4.0,A3,A1,68.0,100.0,2,A0,A1
3.699,A5,A1,101.0,150.0,7,,A1
0.65,A0,A0,0.0,5.0,0,,A0
8.9,A5,A1,102.0,150.0,3,A1,A1
5.5,A2,A1,109.0,80.0,1,A2,A1
2.8,A3,A0,60.0,100.0,1,,A2
4.35,A7,A2,143.0,125.0,9,A2,A1
0.9,A5,A1,0.0,150.0,10,,A1
2.0,A7,A1,143.0,60.0,9,A2,A1
3.5,A3,A1,73.0,70.0,2,,A1
0.95,A1,A1,75.0,150.0,2,A2,A1
1.599,A5,A1,143.0,150.0,4,A1,A1
4.8,A0,A2,110.0,150.0,0,A2,A0
13.0,A7,A1,354.0,150.0,3,A2,A1
5.5,A6,A1,177.0,100.0,9,,A1
0.85,A5,A1,90.0,150.0,9,,A1
25.9,A2,A1,170.0,50.0,4,A2,A1
8.75,A0,A1,102.0,100.0,12,A2,A1
4.9,A1,A1,101.0,80.0,6,A2,A1
0.999,A0,A1,101.0,125.0,0,A2,A0
1.5,A1,A1,116.0,150.0,4,A1,A2
3.5,A4,A1,90.0,150.0,8,A1,A1
0.849,A1,A1,75.0,150.0,5,A2,A2
3.99,A7,A1,122.0,150.0,8,A1,A1
4.9,A2,A2,84.0,60.0,5,A2,A1
7.65,A4,A1,110.0,150.0,1,A1,A1
2.45,A1,A1,125.0,150.0,11,A1,A1
16.299,A2,A1,170.0,100.0,3,A2,A1
3.49,A7,A1,170.0,150.0,3,A2,A1
9.3,A5,A2,160.0,80.0,2,A2,A1
8.4,A1,A1,105.0,150.0,2,A1,A1
1.499,A3,A1,75.0,150.0,7,A2,A1
3.79,A2,A1,131.0,150.0,5,A1,A1
9.49,A0,A2,,150.0,1,A1,A1
0.0,A0,A1,0.0,150.0,6,,A1
0.001,A3,A2,100.0,150.0,0,A2,A0
0.5,A3,A1,75.0,150.0,4,A2,A0
8.75,A6,A1,133.0,150.0,9,,A1
12.8,A5,A1,114.0,80.0,5,A1,A1
17.0,A1,A2,211.0,30.0,1,A2,A1
4.1,A1,A2,193.0,150.0,6,,A0
1.199,A1,A1,116.0,150.0,6,A2,A1
2.999,A3,A1,54.0,125.0,1,A2,A1
3.9,A2,A1,116.0,125.0,2,,A1
0.7,A0,A1,102.0,125.0,11,A0,A0
5.9,A4,A2,136.0,150.0,11,A1,A1
0.25,A0,A0,60.0,150.0,0,A0,A0
2.7,A3,A1,75.0,40.0,11,A2,A0
3.099,A3,A1,68.0,90.0,11,A2,A1
7.8,A1,A1,150.0,150.0,3,A2,A1
17.89,A5,A2,140.0,100.0,11,,A1
0.0,A0,A0,0.0,5.0,0,,A0
0.4,A0,A1,150.0,150.0,0,A0,A0
1.0,A1,A1,75.0,150.0,10,A2,A1
10.9,A4,A1,140.0,150.0,10,A1,A1
2.3,A1,A1,54.0,125.0,1,A2,A1
1.7,A0,A1,55.0,150.0,5,A2,A1
0.0,A2,A1,90.0,150.0,4,,A0
5.65,A1,A1,,150.0,1,A1,A1
28.85,A6,A2,245.0,80.0,11,A1,A1
6.0,A6,A1,190.0,150.0,3,A1,A2
0.9,A4,A1,113.0,150.0,6,,A1
1.2,A3,A1,60.0,150.0,4,A2,A2
0.899,A3,A1,75.0,150.0,7,,A1
6.59,A5,A1,120.0,100.0,12,,A1
0.65,A1,A2,101.0,125.0,10,A2,A2
2.0,A7,A1,150.0,150.0,9,A0,A1
2.3,A1,A1,74.0,150.0,8,A1,A1
1.699,A1,A1,150.0,150.0,12,A2,A1
4.2,A0,A1,0.0,60.0,0,A0,A1
10.9,A3,A1,0.0,30.0,3,A2,A1
8.45,A1,A1,105.0,150.0,4,A2,A0
4.7,A3,A1,69.0,100.0,10,A2,A1
4.2,A7,A1,174.0,150.0,12,A2,A1
0.2,A1,A1,136.0,5.0,10,A2,A2
1.5,A1,A1,100.0,150.0,9,A2,A1
1.9,A1,A2,,150.0,0,A1,A2
0.25,A0,A1,115.0,150.0,4,A2,A0
4.9,A8,A1,101.0,150.0,6,A1,A2
1.9,A3,A1,54.0,150.0,3,A2,A1
0.4,A1,A1,170.0,150.0,0,A2,A2
9.5,A3,,200.0,125.0,1,A2,A1
27.8,A5,A1,184.0,70.0,12,,A1
1.6,A1,A1,101.0,150.0,6,A2,A1
9.95,A4,A1,170.0,150.0,0,A1,A0
5.3,A3,A1,60.0,90.0,5,A2,A1
2.6,A0,A1,116.0,150.0,3,,A1
5.5,A1,A2,230.0,150.0,6,A2,A1
28.98,A1,A2,280.0,5.0,11,A2,A1
13.5,A2,A1,177.0,150.0,4,A1,A2
1.9,A7,A1,150.0,150.0,12,A2,A0
1.699,A4,A1,84.0,150.0,9,,A0
1.0,A6,A1,113.0,150.0,9,A1,A2
3.4,A4,A1,116.0,150.0,10,A1,A1
1.95,A4,A1,98.0,150.0,10,A1,A0
4.0,A1,A2,,5.0,11,A3,A1
1.699,A4,A1,100.0,150.0,6,A2,A1
0.035,A0,A0,190.0,150.0,0,,A0
0.59,A3,A1,60.0,150.0,12,A2,A1
5.3,A1,A2,148.0,150.0,11,,A1
8.8,A3,A1,105.0,150.0,1,A2,A1
1.85,A7,A2,0.0,150.0,12,,A0
7.5,A4,A0,,150.0,6,A1,A1
1.0,A7,A1,147.0,150.0,2,A0,A1
2.5,A2,A2,72.0,150.0,12,,A1
6.49,A5,A1,122.0,125.0,12,A2,A1
8.2,A4,A1,102.0,150.0,6,A1,A1
0.39,A3,A1,0.0,150.0,8,A2,A0
8.2,A3,A1,174.0,150.0,5,A2,A0
13.89,A1,A2,160.0,80.0,6,A2,A1
0.0,A0,A2,0.0,150.0,12,A2,A2
25.95,A6,A1,163.0,30.0,7,A1,A1
5.5,A7,A2,176.0,5.0,6,,A2
1.666,A3,A1,60.0,100.0,7,A2,A1
1.35,A0,A1,60.0,150.0,7,A2,A0
16.99,A5,A1,114.0,70.0,5,A1,A1
1.975,A4,A2,158.0,150.0,8,A2,A2
0.95,A4,A1,116.0,150.0,8,A2,A1
1.999,A5,A0,179.0,150.0,4,A1,A1
0.8,A3,,75.0,150.0,8,,A1
2.6,A5,A2,,150.0,6,A3,A1
1.2,A7,A1,101.0,150.0,0,A2,A0
2.45,A4,A1,,125.0,2,A4,A2
0.999,A0,A2,101.0,150.0,0,,A0
1.5,A8,A0,60.0,125.0,10,A2,A0
27.99,A1,A2,0.0,30.0,11,A2,A1
3.85,A5,A1,143.0,150.0,8,A1,A1
2.549,A3,A1,61.0,150.0,10,A2,A1
17.499,A5,A2,140.0,80.0,2,A1,A1
3.35,A1,A1,140.0,150.0,7,A1,A0
15.5,A1,A2,136.0,150.0,6,A1,A1
2.8,A0,A1,115.0,20.0,3,A2,A2
1.8,A2,A2,0.0,100.0,1,A2,A1
0.799,A3,A1,75.0,150.0,2,A2,A1
2.25,A7,A1,154.0,150.0,5,A2,A1
6.9,A2,A1,,125.0,3,A2,A1
6.9,A3,A1,,150.0,2,,A1
1.5,A1,A1,101.0,150.0,3,A2,A1
1.0,A3,A1,60.0,150.0,2,A2,A1
2.2,A3,A1,60.0,150.0,5,A2,A1
1.79,A4,A2,116.0,150.0,10,A1,A1
3.0,A3,A1,60.0,100.0,1,A2,A1
32.8,A2,A2,500.0,100.0,11,A2,A1
2.8,A5,A1,101.0,150.0,10,,A1
3.1,A5,A1,140.0,150.0,6,A1,A2
0.69,A4,A1,94.0,150.0,4,,A1
4.45,A1,A1,,150.0,8,A1,A1
6.45,A5,A1,101.0,70.0,7,A2,A1
1.95,A1,A1,82.0,150.0,5,A1,A2
5.2,A3,A1,170.0,150.0,6,A2,A1
3.9,A2,A1,141.0,150.0,5,,A1
0.3,A1,A2,75.0,125.0,11,A2,A2
0.65,A5,A1,0.0,150.0,8,A2,A1
2.15,A3,A1,58.0,125.0,7,A2,A0
5.9,A1,A1,105.0,150.0,12,A1,A1
28.0,A5,A1,,50.0,3,A1,A0
1.25,A0,A0,0.0,150.0,0,A0,A0
0.9,A3,A1,50.0,150.0,3,A2,A2
12.0,A2,A2,,125.0,8,A1,A1
3.8,A7,A1,143.0,150.0,1,A2,A1
8.0,A4,A1,114.0,100.0,6,A1,A1
15.9,A0,A1,150.0,60.0,0,A1,A0
0.0,A0,A1,,150.0,4,A2,A2
1.3,A1,A1,0.0,150.0,5,A2,A1
2.8,A1,A2,136.0,150.0,8,,A1
1.35,A5,A2,0.0,150.0,1,A2,A1
6.0,A1,A2,,150.0,4,A2,A1
3.7,A5,A1,136.0,150.0,2,A1,A1
4.444,A1,A1,192.0,150.0,1,,A1
0.8,A5,A1,110.0,150.0,5,A2,A1
7.8,A1,A1,150.0,90.0,4,A2,A1
1.8,A3,A2,102.0,125.0,2,A2,A1
1.8,A0,A1,,70.0,10,,A1
2.399,A5,A1,109.0,150.0,9,A1,A2
12.0,A5,A1,145.0,150.0,1,A1,A1
0.65,A0,A1,0.0,150.0,2,A1,A0
7.8,A5,A1,179.0,150.0,1,A1,A1
1.699,A7,A1,136.0,150.0,10,A2,A1
9.25,A5,A1,177.0,150.0,11,A1,A1
0.4,A3,A1,0.0,150.0,4,A2,A0
39.83,A1,A2,326.0,10.0,8,A2,A1
5.0,A6,A2,129.0,150.0,12,A2,A1
14.9,A5,A2,197.0,150.0,10,,A0
1.1,A2,A1,60.0,125.0,0,A2,A0
2.5,A5,A2,180.0,150.0,5,,A1
8.0,A5,,179.0,150.0,12,A1,A1
12.75,A5,A1,143.0,150.0,3,A1,A1
5.48,A5,A1,140.0,150.0,12,A1,A1
8.99,A3,A1,105.0,150.0,5,A1,A1
1.25,A5,A1,125.0,150.0,7,A2,A1
1.35,A1,A1,101.0,125.0,11,A2,A1
1.45,A8,A1,,150.0,5,,A2
6.1,A5,A1,122.0,150.0,11,A1,A1
0.17,A3,A1,,150.0,10,A2,A0
25.9,A5,A2,177.0,100.0,7,A1,A1
20.5,A2,A1,143.0,50.0,2,A1,A1
3.7,A4,A2,175.0,150.0,7,A3,A1
0.5,A1,A1,101.0,150.0,12,A2,A2
7.99,A1,A1,170.0,150.0,9,A2,A1
0.95,A3,A1,60.0,150.0,1,A2,A2
1.9,A1,A1,125.0,150.0,11,,A1
0.2,A0,A1,0.0,150.0,0,,A2
2.75,A3,A1,64.0,80.0,1,,A1
3.0,A3,A1,68.0,125.0,5,A2,A2
3.65,A1,A2,235.0,150.0,3,A2,A1
